age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,Private,57529.375,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36.0,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,5th-6th,3,Never-married,Other-service,Own-child,White,Male,0,0,37.5,El-Salvador,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,37.5,Poland,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,48925.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,France,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,1380,37.5,United-States,<=50K
18.0,Private,57529.375,5th-6th,3,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,32.5,United-States,<=50K
18.0,Private,37070.0,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,37.5,Puerto-Rico,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,12th,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,41493.0,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,51662.0,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,36.0,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,27053.0,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,37.5,United-States,<=50K
18.0,Federal-gov,57529.375,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,54576.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35.0,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,27337.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Separated,Other-service,Unmarried,White,Female,0,0,37.5,Mexico,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Sales,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,22463.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,37.5,United-States,>50K
18.0,Private,57529.375,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,12th,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,28738.0,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,35.0,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,34292.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,25826.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,37.5,United-States,<=50K
18.0,Private,39352.0,7th-8th,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,37.5,Canada,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,2174,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,51290.0,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,45612.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37.0,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,6849,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1055,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Self-emp-inc,51048.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Widowed,Other-service,Not-in-family,Black,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,32.5,United-States,<=50K
18.0,Private,34383.0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,37.5,El-Salvador,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,32.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,10th,6,Separated,Other-service,Unmarried,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,35723.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,Cuba,<=50K
18.0,Self-emp-not-inc,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,37.5,United-States,>50K
18.0,Private,55849.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,4101,0,37.5,United-States,<=50K
18.0,Private,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,37.5,Taiwan,>50K
18.0,State-gov,57529.375,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,37.5,Philippines,<=50K
